,text_id,sent_id,trigger,target,trigger_idx,target_idx,target_surp,pmi,topk_prob,kld,j_preds,ji_preds,is_multitok
77,6,2.0,we,for,12,11,8.972497940063477,0.48500537872314453,-0.06281888484954834,0.47766634215668224,"['.', 'so', 'and', 'but', ',']","['but', 'so', 'and', ',', '.']",False
78,6,2.0,purposely,he,13,0,0.7033286690711975,-0.13525015115737915,-0.0003389120101928711,0.021439083276649,"['he', 'we', 'i', 'they', 'you']","['he', 'we', 'i', 'they', 'you']",False
79,6,2.0,purposely,did,13,1,0.2092607468366623,0.13097934424877167,0.01782846450805664,0.029682909871991646,"['did', 'does', 'could', 'must', 'would']","['did', 'does', 'could', 'would', 'might']",False
80,6,2.0,purposely,not,13,2,0.023359403014183044,0.0033083725720643997,0.0021483898162841797,0.0009730695303651176,"['not', 'indeed', 'however', 'also', 'well']","['not', 'indeed', 'however', 'also', 'well']",False
81,6,2.0,purposely,know,13,3,0.7754991054534912,-0.08824193477630615,-0.0027468204498291016,0.02013819049091688,"['know', 'realize', 'notice', 'care', 'think']","['know', 'realize', 'notice', 'care', 'think']",False
82,6,2.0,purposely,that,13,4,0.1677573174238205,0.005396604537963867,0.005070924758911133,0.0018261069400835172,"['that', 'why', 'if', 'where', 'when']","['that', 'why', 'if', 'where', 'when']",False
83,6,2.0,purposely,the,13,5,0.4046821892261505,-0.05069497227668762,-0.002363145351409912,0.004088025679427192,"['the', 'a', 'his', 'this', 'another']","['the', 'a', 'his', 'this', 'another']",False
84,6,2.0,purposely,crocodile,13,6,12.60325813293457,0.4939994812011719,-0.055245086550712585,0.13442680267708043,"['world', 'king', 'army', 'lord', 'time']","['world', 'time', 'future', 'lord', 'clock']",False
85,6,2.0,purposely,was,13,7,0.06735062599182129,0.009625077247619629,0.001490771770477295,0.0010003713176238009,"['was', 'is', 'were', 'stood', 'had']","['was', 'is', 'were', 'stood', 'had']",False
86,6,2.0,purposely,waiting,13,8,0.35291141271591187,-0.03764975070953369,-0.0066411495208740234,0.007299275795285233,"['waiting', 'coming', 'looking', 'searching', 'working']","['waiting', 'coming', 'looking', 'searching', 'watching']",False
87,6,2.0,purposely,for,13,9,0.08506748080253601,0.0055351704359054565,0.0006179213523864746,0.00024654223682745444,"['for', 'on', 'upon', 'with', 'behind']","['for', 'on', 'upon', 'with', 'behind']",False
88,6,2.0,purposely,him,13,10,0.7379795908927917,-0.0824311375617981,0.00704878568649292,0.008763670430450366,"['him', 'us', 'them', 'me', 'you']","['him', 'us', 'them', 'me', 'it']",False
89,6,2.0,purposely,for,13,11,8.972497940063477,-1.8581833839416504,0.3488937020301819,0.7157788970499593,"['.', 'so', 'and', 'but', ',']","['.', 'until', 'but', 'as', 'and']",False
90,6,2.0,purposely,we,13,12,3.5813138484954834,4.243490219116211,0.8967123031616211,4.9930899154798185,"['he', 'we', 'i', 'having', 'it']","['him', 'us', 'this', 'it', 'that']",False
91,6,2.0,stopped,he,14,0,0.7033286690711975,0.050158917903900146,0.00824117660522461,0.0050521149910795985,"['he', 'we', 'i', 'they', 'you']","['he', 'we', 'i', 'they', 'you']",False
92,6,2.0,stopped,did,14,1,0.2092607468366623,0.04579387605190277,0.011675059795379639,0.007238756871293577,"['did', 'does', 'could', 'must', 'would']","['did', 'does', 'could', 'must', 'might']",False
93,6,2.0,stopped,not,14,2,0.023359403014183044,0.0028955042362213135,-0.00011354684829711914,0.0004147675622277695,"['not', 'indeed', 'however', 'also', 'well']","['not', 'indeed', 'however', 'also', 'well']",False
94,6,2.0,stopped,know,14,3,0.7754991054534912,0.05683624744415283,0.031848251819610596,0.016888276766477122,"['know', 'realize', 'notice', 'care', 'think']","['know', 'realize', 'notice', 'mention', 'care']",False
95,6,2.0,stopped,that,14,4,0.1677573174238205,0.03595873713493347,0.001306295394897461,0.004445502432118784,"['that', 'why', 'if', 'where', 'when']","['that', 'why', 'if', 'where', 'when']",False
96,6,2.0,stopped,the,14,5,0.4046821892261505,-0.025430262088775635,-4.9948692321777344e-05,0.0014642380085736816,"['the', 'a', 'his', 'this', 'another']","['the', 'a', 'his', 'another', 'this']",False
97,6,2.0,stopped,crocodile,14,6,12.60325813293457,0.11641979217529297,0.013006523251533508,0.06421619678991104,"['world', 'king', 'army', 'lord', 'time']","['world', 'time', 'doctor', 'future', 'king']",False
98,6,2.0,stopped,was,14,7,0.06735062599182129,-0.008404862135648727,-0.0002452731132507324,0.0008008271045695729,"['was', 'is', 'were', 'stood', 'had']","['was', 'is', 'were', 'stood', 'had']",False
99,6,2.0,stopped,waiting,14,8,0.35291141271591187,-0.016766875982284546,0.009496986865997314,0.012963241292612745,"['waiting', 'coming', 'looking', 'searching', 'working']","['waiting', 'coming', 'looking', 'searching', 'working']",False
100,6,2.0,stopped,for,14,9,0.08506748080253601,0.0058625489473342896,-0.001605689525604248,0.0010103769794803116,"['for', 'on', 'upon', 'with', 'behind']","['for', 'on', 'upon', 'with', 'behind']",False
101,6,2.0,stopped,him,14,10,0.7379795908927917,-0.06965380907058716,0.0034704208374023438,0.0051002825427316125,"['him', 'us', 'them', 'me', 'you']","['him', 'us', 'them', 'me', 'you']",False
102,6,2.0,stopped,for,14,11,8.972497940063477,0.5586357116699219,-0.06992870569229126,0.1752697257004634,"['.', 'so', 'and', 'but', ',']","['.', 'so', 'and', 'but', ',']",False
103,6,2.0,stopped,we,14,12,3.5813138484954834,0.077789306640625,0.27639704942703247,0.45360588906134036,"['he', 'we', 'i', 'having', 'it']","['he', 'we', 'him', 'having', 'it']",False
104,6,2.0,stopped,purposely,14,13,12.097243309020996,4.601616859436035,0.7140182256698608,4.4708293451396965,"['have', 'had', 'just', 'all', 'only']","['told', 'watched', 'hoped', 'pray', 'thought']",False
105,6,2.0,the,he,15,0,0.7033286690711975,0.05314779281616211,0.0057089924812316895,0.004139024860133721,"['he', 'we', 'i', 'they', 'you']","['he', 'we', 'i', 'they', 'you']",False
106,6,2.0,the,did,15,1,0.2092607468366623,0.01335608959197998,0.0023949146270751953,0.0005075370683184616,"['did', 'does', 'could', 'must', 'would']","['did', 'does', 'could', 'must', 'would']",False
107,6,2.0,the,not,15,2,0.023359403014183044,-0.0007372479885816574,0.0003999471664428711,0.00019670271379303048,"['not', 'indeed', 'however', 'also', 'well']","['not', 'indeed', 'however', 'also', 'well']",False
108,6,2.0,the,know,15,3,0.7754991054534912,0.06671327352523804,0.004582583904266357,0.008733878246703948,"['know', 'realize', 'notice', 'care', 'think']","['know', 'realize', 'notice', 'care', 'think']",False
109,6,2.0,the,that,15,4,0.1677573174238205,0.05610005557537079,0.004105925559997559,0.008476151895824022,"['that', 'why', 'if', 'where', 'when']","['that', 'why', 'if', 'where', 'when']",False
110,6,2.0,the,the,15,5,0.4046821892261505,0.08701741695404053,0.008845210075378418,0.007562884120276086,"['the', 'a', 'his', 'this', 'another']","['the', 'a', 'his', 'another', 'this']",False
111,6,2.0,the,crocodile,15,6,12.60325813293457,0.29375743865966797,0.021104559302330017,0.0529241683624007,"['world', 'king', 'army', 'lord', 'time']","['world', 'time', 'doctor', 'king', 'army']",False
112,6,2.0,the,was,15,7,0.06735062599182129,0.006546244025230408,0.00046956539154052734,0.0003783819499650444,"['was', 'is', 'were', 'stood', 'had']","['was', 'is', 'were', 'stood', 'had']",False
113,6,2.0,the,waiting,15,8,0.35291141271591187,-0.05483165383338928,-0.0052454471588134766,0.005560049496463737,"['waiting', 'coming', 'looking', 'searching', 'working']","['waiting', 'coming', 'looking', 'searching', 'working']",False
114,6,2.0,the,for,15,9,0.08506748080253601,0.003287084400653839,0.0003414154052734375,0.00013920270254777202,"['for', 'on', 'upon', 'with', 'behind']","['for', 'on', 'upon', 'with', 'behind']",False
115,6,2.0,the,him,15,10,0.7379795908927917,0.132765531539917,0.0024433135986328125,0.009098918415528125,"['him', 'us', 'them', 'me', 'you']","['him', 'us', 'me', 'them', 'you']",False
116,6,2.0,the,for,15,11,8.972497940063477,-0.0041217803955078125,-0.004145026206970215,0.0037198561577614416,"['.', 'so', 'and', 'but', ',']","['.', 'so', 'and', 'but', ',']",False
117,6,2.0,the,we,15,12,3.5813138484954834,-0.3097376823425293,0.00745546817779541,0.015028912410868182,"['he', 'we', 'i', 'having', 'it']","['he', 'we', 'i', 'having', 'it']",False
118,6,2.0,the,purposely,15,13,12.097243309020996,-0.3877840042114258,0.1121026873588562,0.15215244988242246,"['have', 'had', 'just', 'all', 'only']","['had', 'have', 'all', 'both', 'just']",False
119,6,2.0,the,stopped,15,14,4.633063793182373,2.9510293006896973,-0.1260945200920105,1.2827254235761356,"['told', 'watched', 'stopped', 'checked', 'set']","['told', 'informed', 'tell', 'warned', 'watched']",False
120,6,2.0,clock,he,16,0,0.7033286690711975,0.1575031876564026,-0.008289992809295654,0.01996292708260533,"['he', 'we', 'i', 'they', 'you']","['he', 'we', 'i', 'they', 'you']",False
121,6,2.0,clock,did,16,1,0.2092607468366623,-0.015106156468391418,-0.00026547908782958984,0.0012119372178032632,"['did', 'does', 'could', 'must', 'would']","['did', 'does', 'could', 'must', 'would']",False
122,6,2.0,clock,not,16,2,0.023359403014183044,-0.0009849537163972855,-0.0009062290191650391,0.00040735806399009434,"['not', 'indeed', 'however', 'also', 'well']","['not', 'indeed', 'however', 'also', 'well']",False
123,6,2.0,clock,know,16,3,0.7754991054534912,-0.006565690040588379,-0.01249605417251587,0.020774809331573028,"['know', 'realize', 'notice', 'care', 'think']","['know', 'realize', 'notice', 'mention', 'care']",False
124,6,2.0,clock,that,16,4,0.1677573174238205,0.03326252102851868,0.00021535158157348633,0.0059688203203363726,"['that', 'why', 'if', 'where', 'when']","['that', 'why', 'if', 'where', 'when']",False
125,6,2.0,clock,the,16,5,0.4046821892261505,0.04090800881385803,-0.002849757671356201,0.0034575059954103965,"['the', 'a', 'his', 'this', 'another']","['the', 'a', 'his', 'another', 'this']",False
126,6,2.0,clock,crocodile,16,6,12.60325813293457,-0.3505697250366211,0.0463685467839241,0.21787094490317807,"['world', 'king', 'army', 'lord', 'time']","['world', 'army', 'enemy', 'master', 'doctor']",False
127,6,2.0,clock,was,16,7,0.06735062599182129,-0.01577908545732498,-0.0006671547889709473,0.0022409653546470653,"['was', 'is', 'were', 'stood', 'had']","['was', 'is', 'were', 'stood', 'had']",False
128,6,2.0,clock,waiting,16,8,0.35291141271591187,0.17256075143814087,0.02933478355407715,0.040466535518133416,"['waiting', 'coming', 'looking', 'searching', 'working']","['waiting', 'looking', 'coming', 'searching', 'working']",False
129,6,2.0,clock,for,16,9,0.08506748080253601,0.008877590298652649,-0.0010123848915100098,0.0009716273688501716,"['for', 'on', 'upon', 'with', 'behind']","['for', 'on', 'upon', 'with', 'behind']",False
130,6,2.0,clock,him,16,10,0.7379795908927917,-0.2163563370704651,-0.001657247543334961,0.03188381185018032,"['him', 'us', 'them', 'me', 'you']","['him', 'us', 'them', 'me', 'you']",False
131,6,2.0,clock,for,16,11,8.972497940063477,0.515472412109375,-0.05181682109832764,0.034745824359832,"['.', 'so', 'and', 'but', ',']","['.', 'so', 'and', 'but', ',']",False
132,6,2.0,clock,we,16,12,3.5813138484954834,0.7081301212310791,0.003997981548309326,0.0186263996329318,"['he', 'we', 'i', 'having', 'it']","['he', 'we', 'i', 'having', 'it']",False
133,6,2.0,clock,purposely,16,13,12.097243309020996,0.21683311462402344,0.07505345344543457,0.13589675145220534,"['have', 'had', 'just', 'all', 'only']","['had', 'have', 'all', 'only', 'never']",False
134,6,2.0,clock,stopped,16,14,4.633063793182373,7.161668300628662,0.4204752445220947,5.545455972303055,"['told', 'watched', 'stopped', 'checked', 'set']","['avoided', 'made', 'took', 'ignored', 'had']",False
135,6,2.0,clock,the,16,15,0.15345922112464905,10.599953651428223,0.9635516405105591,9.887890595750891,"['the', 'his', 'a', 'our', 'my']","['him', 'thinking', 'talking', 'by', ',']",False
136,6,2.0,that,he,17,0,0.7033286690711975,-0.2057667076587677,-0.003583967685699463,0.03737519791284488,"['he', 'we', 'i', 'they', 'you']","['he', 'we', 'i', 'they', 'you']",False
137,6,2.0,that,did,17,1,0.2092607468366623,0.15890665352344513,0.032730937004089355,0.04165030977698329,"['did', 'does', 'could', 'must', 'would']","['did', 'does', 'could', 'might', 'would']",False
138,6,2.0,that,not,17,2,0.023359403014183044,-0.00554102286696434,-0.0009564757347106934,0.0011575819768726936,"['not', 'indeed', 'however', 'also', 'well']","['not', 'indeed', 'however', 'also', 'well']",False
